start
1.09375e-05 1.09375e-05
0.00785397 -0.00228624
0.00785397 -0.00228624
0.0223915 -0.00295903
1.09375e-05 1.09375e-05
1.09375e-05 1.09375e-05
0.029086 -0.00133467
0.01847 -0.00181045
0.0413263 0.00583561
1.09375e-05 1.09375e-05
1.09375e-05 1.09375e-05
0.0380776 -0.00755334
0.00393245 -0.00113766
1.09375e-05 1.09375e-05
0.0067054 0.0016353
1.09375e-05 1.09375e-05
1.09375e-05 1.09375e-05
0.0106269 0.000486717
0.00393245 -0.00113766
0.0133999 0.00325966
0.00278388 0.00278388
0.00393245 -0.00113766
0.0223915 -0.00295903
1.09375e-05 1.09375e-05
0.0212429 0.000962496
0.0616068 -0.0144448
0.00393245 -0.00113766
0.0133999 0.00325966
0.00278388 0.00278388
0.0251645 -0.000186071
0.0067054 0.0016353
0.0431477 -0.0126235
0.0279374 0.00258687
0.0616067 -0.0144448
0.0251645 -0.000186071
0.0586368 0.00793576
0.00278388 0.00278388
0.00785397 -0.00228624
0.0133999 0.00325966
0.0279374 0.00258687
0.0509908 -0.0149206
1.09375e-05 1.09375e-05
0.0279374 0.00258687
0.0133999 0.00325966
0.0212429 0.000962496
0.00278388 0.00278388
0.0212429 0.000962496
0.0431477 -0.0126235
0.0240159 0.00373544
0.029086 -0.00133467
0.00278388 0.00278388
0.0251645 -0.000186071
-0.00113766 0.00393245
0.0106269 0.000486717
0.0346319 0.00421123
0.0279374 0.00258687
0.0279374 0.00258687
1.09375e-05 1.09375e-05
0.0173214 0.00211108
0.00278388 0.00278388
0.0117755 -0.00343481
0.00393245 -0.00113766
0.015697 -0.00458339
0.0323347 0.0120543
0.0307103 0.00535981
0.0200943 0.00488403
0.0447721 -0.00592898
0.0330075 -0.00248325
0.0279374 0.00258687
0.0307103 0.00535981
0.0244917 0.0143514
0.0547153 0.00908433
0.060737 0.0252462
0.0244917 0.0143514
0.0272646 0.0171244
0.0547153 0.00908433
0.0256402 0.0104299
0.0574882 0.0118573
0.0295618 0.00928135
0.0535667 0.0130059
0.0228673 0.00765696
0.047545 -0.00315604
0.0452479 0.00468703
0.0362562 0.0109057
0.0240159 0.00373544
0.0311861 0.0159758
0.0346319 0.00421123
0.0436235 -0.00200745
0.0390292 0.0136787
0.039702 -0.000858858
0.0323347 0.0120543
0.0535667 0.0130059
0.0267888 0.0065084
0.0457236 0.015303
0.0284132 0.0132029
0.0457236 0.015303
0.0535667 0.0130059
0.0424749 0.00191407
0.0256402 0.0104299
0.0535667 0.0130059
0.0385534 0.00306265
0.0413263 0.00583561
0.0542395 -0.00153165
0.0429507 0.0125301
0.0362562 0.0109057
0.0330075 -0.00248325
0.0256402 0.0104299
0.0436235 -0.00200745
0.0346319 0.00421123
0.0390292 0.0136787
0.036929 -0.00363182
0.0295618 0.00928135
0.0535667 0.0130059
0.0547153 0.00908433
0.0637069 0.00286564
0.0452479 0.00468701
0.0351076 0.0148272
0.0535667 0.0130059
0.0385534 0.00306265
0.0535667 0.0130059
0.0436235 -0.00200745
0.0390292 0.0136787
0.0256402 0.0104299
0.0390292 0.0136787
0.0362562 0.0109057
0.0357805 0.000289708
0.0436235 -0.00200745
